customer_id,recency,frequency,monetary
CS5331,2015-02-05,20,1526
CS5332,2015-03-05,27,1813
CS5333,2014-10-06,16,1222
CS5334,2015-03-13,21,1486
CS5335,2015-02-25,23,1622
CS5336,2014-06-13,17,1135
CS5337,2014-10-15,11,889
CS5338,2015-03-10,22,1514
CS5339,2015-02-10,17,1283
CS5340,2015-03-03,26,1873
CS5341,2014-11-26,19,1318
CS5342,2015-03-11,25,1576
CS5343,2015-03-03,26,1973
CS5344,2014-11-17,18,1303
CS5345,2015-01-25,20,1567
CS5346,2015-03-12,25,1801
CS5347,2015-02-22,25,1652
CS5348,2015-01-30,19,1457
CS5349,2014-05-13,17,1314
CS5350,2014-10-10,21,1478
CS5351,2015-01-27,22,1330
CS5352,2015-01-27,21,1345
CS5353,2015-02-24,21,1229
CS5354,2014-12-05,18,1259
CS5355,2014-11-21,14,1067
CS5356,2015-01-09,20,1447
CS5357,2014-11-16,17,1090
CS5358,2014-09-05,12,788
CS5359,2014-11-14,13,1009
CS5360,2015-03-06,15,1083
CS5361,2014-09-10,22,1522
CS5362,2014-12-04,13,976
CS5363,2015-03-15,15,1015
CS5364,2015-01-30,27,1814
CS5365,2015-01-12,21,1471
CS5366,2015-03-11,20,1429
CS5367,2015-01-08,21,1661
CS5368,2014-09-02,12,809
CS5369,2014-12-25,17,1256
CS5370,2015-02-14,20,1258
CS5371,2014-11-14,19,1257
CS5372,2014-10-07,24,1721
CS5373,2015-01-15,24,1599
CS5374,2014-12-23,21,1385
CS5375,2014-11-09,29,1956
CS5376,2015-01-29,25,1584
CS5377,2014-12-30,13,934
CS5378,2014-04-09,9,554
CS5379,2015-01-17,13,879
CS5380,2015-02-17,17,1212
CS5381,2014-10-01,12,855
CS5382,2014-10-29,29,1890
CS5383,2014-12-21,23,1620
CS5384,2015-02-04,20,1362
CS5385,2015-01-19,13,740
CS5386,2015-02-14,24,1611
CS5387,2014-11-01,20,1416
CS5388,2015-01-16,14,1156
CS5389,2014-07-28,18,1232
CS5390,2014-12-14,25,1824
CS5391,2015-01-03,19,1356
CS5392,2015-01-09,19,1473
CS5393,2015-03-05,18,1337
CS5394,2015-02-10,29,2092
CS5395,2014-11-14,20,1382
CS5396,2015-01-01,18,1309
CS5397,2015-03-04,29,2065
CS5398,2015-03-16,18,1280
CS5399,2014-12-30,23,1737
CS5400,2015-02-08,18,1187
CS5401,2014-11-30,20,1479
CS5402,2015-01-10,21,1546
CS5403,2015-03-03,24,1774
CS5404,2015-02-15,20,1476
CS5405,2014-12-06,22,1577
CS5406,2015-02-08,22,1498
CS5407,2015-01-26,17,1226
CS5408,2015-01-06,27,1938
CS5409,2015-02-03,19,1371
CS5410,2014-12-16,13,1034
CS5411,2014-11-22,24,1724
CS5412,2015-02-15,19,1301
CS5413,2015-03-15,23,1598
CS5414,2014-11-05,21,1589
CS5415,2015-02-16,18,1250
CS5416,2015-01-07,21,1424
CS5417,2015-01-10,23,1859
CS5418,2015-03-03,16,1087
CS5419,2015-02-26,24,1643
CS5420,2015-02-26,18,1156
CS5421,2015-03-04,15,967
CS5422,2014-07-05,17,1219
CS5423,2015-02-09,12,796
CS5424,2014-11-25,19,1278
CS5425,2015-02-25,21,1395
CS5426,2014-08-12,20,1392
CS5427,2015-02-11,19,1333
CS5428,2015-03-11,26,1847
CS5429,2015-01-10,19,1374
CS5430,2015-02-20,17,1225
CS5431,2015-03-12,16,994
CS5432,2015-02-01,20,1312
CS5433,2014-10-12,19,1293
CS5434,2015-01-31,16,1147
CS5435,2014-12-13,19,1351
CS5436,2014-08-18,18,1355
CS5437,2014-12-24,18,1167
CS5438,2014-11-21,21,1580
CS5439,2015-02-13,24,1643
CS5440,2015-02-03,16,1021
CS5441,2015-02-04,20,1381
CS5442,2015-02-20,24,1732
CS5443,2014-11-04,27,1995
CS5444,2015-01-10,23,1455
CS5445,2015-03-14,18,1203
CS5446,2015-03-04,28,1924
CS5447,2014-09-20,14,959
CS5448,2014-11-23,28,1987
CS5449,2015-01-07,22,1620
CS5450,2014-09-01,28,2044
CS5451,2014-10-28,16,1115
CS5452,2014-10-11,19,1397
CS5453,2014-12-25,19,1304
CS5454,2015-01-19,25,1824
CS5455,2014-12-08,20,1349
CS5456,2015-02-24,18,1267
CS5457,2015-01-22,11,674
CS5458,2015-03-11,26,2075
CS5459,2014-08-08,16,1246
CS5460,2015-03-08,20,1287
CS5461,2015-01-01,22,1553
CS5462,2014-10-13,19,1350
CS5463,2014-10-18,24,1658
CS5464,2015-01-30,23,1731
CS5465,2015-01-20,17,1199
CS5466,2014-10-25,24,1711
CS5467,2015-01-27,24,1552
CS5468,2015-01-20,23,1684
CS5469,2015-01-05,19,1306
CS5470,2015-03-03,20,1425
CS5471,2014-09-28,14,908
CS5472,2015-02-23,21,1551
CS5473,2014-06-12,16,1173
CS5474,2015-01-31,18,1105
CS5475,2015-03-12,22,1510
CS5476,2015-02-18,28,1912
CS5477,2015-03-04,21,1549
CS5478,2015-03-07,22,1508
CS5479,2015-03-07,22,1486
CS5480,2015-01-19,24,1681
CS5481,2015-01-11,23,1667
CS5482,2014-09-22,23,1758
CS5483,2014-10-11,21,1491
CS5484,2014-10-22,18,1071
CS5485,2015-02-28,19,1189
CS5486,2015-01-09,20,1406
CS5487,2015-02-15,22,1511
CS5488,2015-02-01,24,1627
CS5489,2015-02-05,26,1769
CS5490,2015-02-28,25,1564
CS5491,2014-08-29,24,1669
CS5492,2015-02-18,26,1983
CS5493,2015-03-04,24,1611
CS5494,2014-08-17,18,1216
CS5495,2015-01-11,22,1623
CS5496,2014-09-30,19,1346
CS5497,2014-12-15,16,1122
CS5498,2015-01-20,29,2129
CS5499,2015-01-28,14,1049
CS5500,2015-03-11,25,1749
CS5501,2015-03-01,26,1788
CS5502,2015-02-07,26,1832
CS5503,2014-12-19,17,1176
CS5504,2015-02-27,15,1154
CS5505,2015-02-21,20,1127
CS5506,2015-01-02,13,992
CS5507,2015-02-19,25,1758
CS5508,2014-12-27,22,1495
CS5509,2014-10-25,16,1156
CS5510,2015-01-22,19,1415
CS5511,2015-01-08,19,1307
CS5512,2014-09-07,13,975
CS5513,2014-07-22,25,1664
CS5514,2014-12-29,25,1668
CS5515,2015-03-15,17,1084
CS5516,2014-06-16,16,1193
CS5517,2015-03-11,16,1160
CS5518,2015-01-05,31,2089
CS5519,2015-01-21,26,1755
CS5520,2015-02-16,17,1177
CS5521,2014-07-27,16,1169
CS5522,2015-02-06,29,2131
CS5523,2015-02-18,23,1642
CS5524,2015-03-16,18,1414
CS5525,2015-02-08,22,1628
CS5526,2015-02-25,17,1161
CS5527,2015-02-03,24,1805
CS5528,2015-02-13,31,2312
CS5529,2014-12-01,17,1284
CS5530,2014-08-26,16,1148
CS5531,2014-11-28,23,1598
CS5532,2014-12-27,23,1618
CS5533,2014-12-21,17,1043
CS5534,2015-02-26,16,1148
CS5535,2015-03-06,21,1540
CS5536,2015-02-11,20,1400
CS5537,2015-01-09,19,1491
CS5538,2015-01-25,17,1106
CS5539,2015-01-08,18,1354
CS5540,2015-02-09,16,1102
CS5541,2014-12-13,19,1341
CS5542,2015-02-04,17,1244
CS5543,2015-03-04,22,1580
CS5544,2014-12-21,18,1327
CS5545,2015-02-25,18,1413
CS5546,2015-01-09,15,1162
CS5547,2014-08-26,23,1599
CS5548,2015-01-05,13,947
CS5549,2015-02-02,18,1349
CS5550,2014-11-10,23,1677
CS5551,2015-03-05,17,1080
CS5552,2014-12-29,15,1008
CS5553,2015-03-06,17,1376
CS5554,2015-03-01,14,1068
CS5555,2015-03-07,31,2439
CS5556,2015-03-13,20,1302
CS5557,2015-01-19,23,1771
CS5558,2015-01-23,12,698
CS5559,2015-03-10,14,981
CS5560,2014-10-30,20,1517
CS5561,2015-01-11,19,1114
CS5562,2015-03-08,17,1300
CS5563,2014-05-25,14,983
CS5564,2014-12-16,28,1918
CS5565,2015-01-27,23,1556
CS5566,2015-02-05,26,1741
CS5567,2015-02-28,21,1406
CS5568,2015-01-07,21,1309
CS5569,2015-03-06,15,997
CS5570,2014-10-19,26,1699
CS5571,2015-02-20,18,1267
CS5572,2015-03-07,14,954
CS5573,2014-12-19,24,1707
CS5574,2014-10-24,20,1388
CS5575,2015-01-23,12,707
CS5576,2014-12-17,25,1720
CS5577,2015-01-11,20,1459
CS5578,2014-12-22,22,1720
CS5579,2014-09-09,18,1218
CS5580,2014-11-10,24,1703
CS5581,2015-03-07,17,1070
CS5582,2014-11-10,16,1087
CS5583,2015-03-10,29,2017
CS5584,2015-01-17,15,1125
CS5585,2014-08-09,11,673
CS5586,2015-01-30,24,1687
CS5587,2015-01-02,22,1495
CS5588,2015-02-25,24,1737
CS5589,2015-02-09,26,1850
CS5590,2014-12-06,20,1290
CS5591,2015-03-09,20,1476
CS5592,2014-10-07,21,1479
CS5593,2015-02-18,20,1373
CS5594,2015-03-16,25,1671
CS5595,2015-02-22,21,1463
CS5596,2014-09-21,12,911
CS5597,2015-03-04,16,1066
CS5598,2015-01-11,21,1592
CS5599,2015-03-12,19,1288
CS5600,2015-02-25,17,1127
CS5601,2014-12-04,17,1190
CS5602,2015-01-06,25,1697
CS5603,2015-01-05,22,1692
CS5604,2015-02-26,14,1036
CS5605,2015-03-06,18,1319
CS5606,2015-03-09,21,1620
CS5607,2014-07-03,20,1343
CS5608,2015-01-25,16,1084
CS5609,2014-12-09,20,1430
CS5610,2014-12-26,19,1386
CS5611,2015-02-01,20,1441
CS5612,2014-09-05,16,1099
CS5613,2015-02-09,19,1313
CS5614,2015-02-11,20,1400
CS5615,2015-02-07,14,1069
CS5616,2015-03-09,21,1306
CS5617,2014-11-30,20,1401
CS5618,2015-02-26,22,1346
CS5619,2015-02-11,16,1065
CS5620,2015-03-14,25,1782
CS5621,2015-02-16,21,1338
CS5622,2014-06-23,16,1032
CS5623,2015-03-01,18,1262
CS5624,2014-12-22,15,1178
CS5625,2015-02-14,20,1274
CS5626,2015-01-07,14,1049
CS5627,2015-02-27,21,1601
CS5628,2015-02-08,16,1093
CS5629,2014-10-12,26,1846
CS5630,2015-03-02,25,1671
CS5631,2014-12-12,15,896
CS5632,2014-12-25,22,1560
CS5633,2015-03-03,23,1781
CS5634,2014-10-30,16,1103
CS5635,2014-12-18,23,1553
CS5636,2014-12-21,21,1373
CS5637,2015-01-27,20,1589
CS5638,2015-01-02,21,1484
CS5639,2015-03-02,23,1695
CS5640,2015-01-07,16,1019
CS5641,2015-02-25,11,712
CS5642,2015-01-11,26,1802
CS5643,2015-02-11,22,1581
CS5644,2014-11-23,21,1449
CS5645,2015-03-07,18,1294
CS5646,2015-03-04,20,1272
CS5647,2015-01-22,17,1246
CS5648,2015-03-03,19,1410
CS5649,2014-12-22,21,1449
CS5650,2015-02-20,20,1169
CS5651,2014-10-25,14,984
CS5652,2014-12-20,20,1489
CS5653,2014-02-15,18,1370
CS5654,2015-03-10,25,1616
CS5655,2014-09-18,21,1583
CS5656,2014-12-31,23,1820
CS5657,2015-02-05,12,751
CS5658,2014-12-25,19,1400
CS5659,2015-01-23,24,1736
CS5660,2015-01-25,16,1012
CS5661,2015-02-27,23,1518
CS5662,2015-03-07,22,1608
CS5663,2014-09-05,23,1692
CS5664,2015-02-01,21,1357
CS5665,2015-03-16,23,1583
CS5666,2014-11-26,10,673
CS5667,2014-11-19,20,1333
CS5668,2015-03-15,27,1802
CS5669,2014-09-06,20,1493
CS5670,2015-02-11,22,1811
CS5671,2015-03-07,17,1090
CS5672,2014-10-26,21,1367
CS5673,2015-02-26,18,1220
CS5674,2014-12-17,27,1847
CS5675,2014-10-29,24,1724
CS5676,2015-01-17,21,1311
CS5677,2015-02-27,21,1746
CS5678,2014-11-14,30,1965
CS5679,2015-01-18,18,1375
CS5680,2015-01-26,17,1118
CS5681,2015-02-24,19,1182
CS5682,2015-02-27,20,1403
CS5683,2014-10-02,14,821
CS5684,2015-03-16,27,1923
CS5685,2015-01-23,28,2086
CS5686,2014-08-21,13,1070
CS5687,2015-02-04,21,1516
CS5688,2014-12-24,12,868
CS5689,2014-06-10,20,1536
CS5690,2015-01-19,19,1320
CS5691,2015-01-24,18,1344
CS5692,2015-02-20,16,1113
CS5693,2015-02-17,18,1369
CS5694,2015-02-06,18,1245
CS5695,2015-02-17,24,1611
CS5696,2014-12-12,17,1178
CS5697,2015-02-21,27,1988
CS5698,2014-10-18,21,1527
CS5699,2015-01-23,17,1240
CS5700,2015-02-27,28,1911
CS5701,2015-01-06,25,1717
CS5702,2014-12-07,20,1420
CS5703,2015-03-08,21,1467
CS5704,2014-11-23,12,836
CS5705,2014-04-16,13,1012
CS5706,2015-03-12,17,1260
CS5707,2015-02-10,20,1452
CS5708,2015-01-09,22,1691
CS5709,2015-02-17,19,1428
CS5710,2014-06-30,14,964
CS5711,2014-11-19,22,1506
CS5712,2015-01-22,23,1639
CS5713,2014-08-25,20,1444
CS5714,2015-03-01,21,1191
CS5715,2015-03-05,17,1147
CS5716,2015-01-13,13,933
CS5717,2015-01-02,30,2068
CS5718,2015-03-12,16,1184
CS5719,2014-12-17,24,1554
CS5720,2015-03-01,21,1593
CS5721,2014-10-24,11,706
CS5722,2015-03-01,20,1445
CS5723,2015-02-05,17,1128
CS5724,2015-01-31,26,1921
CS5725,2014-11-17,17,1071
CS5726,2015-02-05,16,1126
CS5727,2015-03-16,22,1666
CS5728,2014-12-03,16,1052
CS5729,2014-12-05,20,1495
CS5730,2014-08-18,22,1519
CS5731,2014-12-10,16,1117
CS5732,2015-02-16,24,1694
CS5733,2015-01-30,20,1567
CS5734,2015-01-18,16,1072
CS5735,2015-01-07,15,990
CS5736,2015-02-26,14,876
CS5737,2015-02-05,20,1384
CS5738,2015-02-25,22,1368
CS5739,2015-01-25,25,1755
CS5740,2015-03-02,23,1624
CS5741,2015-03-10,24,1787
CS5742,2015-01-08,27,1970
CS5743,2015-02-23,20,1460
CS5744,2015-01-12,27,1922
CS5745,2015-01-04,18,1275
CS5746,2015-02-01,17,1200
CS5747,2015-02-04,20,1188
CS5748,2014-11-22,21,1415
CS5749,2014-11-15,22,1752
CS5750,2015-01-20,19,1304
CS5751,2014-11-09,17,1297
CS5752,2014-12-28,33,2612
CS5753,2015-01-30,14,1029
CS5754,2015-02-17,24,1663
CS5755,2015-01-01,21,1473
CS5756,2015-03-11,29,2074
CS5757,2014-11-20,17,1215
CS5758,2014-06-22,19,1318
CS5759,2015-01-07,19,1396
CS5760,2015-03-10,29,1943
CS5761,2015-03-11,28,2195
CS5762,2014-10-28,23,1590
CS5763,2014-09-25,21,1461
CS5764,2015-02-27,14,947
CS5765,2015-02-22,18,1228
CS5766,2014-11-18,21,1411
CS5767,2014-12-24,17,1185
CS5768,2014-11-10,17,1252
CS5769,2015-02-09,18,1270
CS5770,2015-02-24,18,1349
CS5771,2014-04-19,11,741
CS5772,2014-11-07,26,1891
CS5773,2014-11-11,20,1262
CS5774,2015-02-28,26,1663
CS5775,2015-03-14,19,1242
CS5776,2015-03-12,19,1486
CS5777,2015-02-27,22,1724
CS5778,2015-02-24,17,1205
CS5779,2015-02-02,22,1701
CS5780,2014-11-01,23,1628
CS5781,2015-02-07,23,1651
CS5782,2015-01-26,21,1402
CS5783,2015-03-15,23,1554
CS5784,2014-12-26,18,1310
CS5785,2014-12-24,17,1256
CS5786,2015-02-18,19,1258
CS5787,2014-12-01,26,1902
CS5788,2014-08-18,21,1437
CS5789,2015-03-05,16,1067
CS5790,2014-10-04,19,1447
CS5791,2015-03-15,17,1319
CS5792,2015-02-13,28,1898
CS5793,2015-03-06,16,1249
CS5794,2015-02-10,25,1883
CS5795,2014-09-29,16,1164
CS5796,2014-12-14,16,1189
CS5797,2015-01-06,26,1823
CS5798,2015-03-09,23,1415
CS5799,2015-02-01,21,1528
CS5800,2015-03-10,23,1713
CS5801,2014-09-18,21,1414
CS5802,2015-03-12,24,1633
CS5803,2015-02-26,21,1424
CS5804,2014-07-01,18,1261
CS5805,2014-09-12,23,1515
CS5806,2015-01-29,17,1172
CS5807,2015-01-17,20,1563
CS5808,2015-03-04,22,1675
CS5809,2014-10-01,18,1210
CS5810,2015-03-04,30,2022
CS5811,2014-10-18,22,1479
CS5812,2015-03-07,23,1680
CS5813,2015-01-03,24,1610
CS5814,2015-01-04,14,881
CS5815,2015-02-20,28,2145
CS5816,2015-02-14,22,1736
CS5817,2014-12-14,23,1764
CS5818,2014-11-09,21,1438
CS5819,2014-11-12,17,1322
CS5820,2015-01-15,16,1196
CS5821,2014-12-14,23,1640
CS5822,2015-02-20,18,1422
CS5823,2014-08-15,18,1295
CS5824,2015-02-04,19,1356
CS5825,2015-02-10,14,999
CS5826,2014-11-25,24,1670
CS5827,2015-03-15,20,1432
CS5828,2014-11-26,10,733
CS5829,2014-12-26,20,1323
CS5830,2015-02-15,23,1604
CS5831,2015-02-28,16,1075
CS5832,2015-01-22,20,1328
CS5833,2015-02-13,19,1404
CS5834,2014-06-25,20,1309
CS5835,2014-12-23,25,1592
CS5836,2015-03-13,30,2069
CS5837,2014-12-22,18,1281
CS5838,2014-12-08,17,1384
CS5839,2015-01-28,14,966
CS5840,2014-10-15,15,1013
CS5841,2014-06-27,19,1264
CS5842,2014-11-25,13,971
CS5843,2014-11-28,20,1406
CS5844,2015-03-11,17,1220
CS5845,2014-11-27,22,1582
CS5846,2015-02-26,23,1683
CS5847,2015-02-12,24,1563
CS5848,2015-03-12,20,1408
CS5849,2015-02-06,16,1005
CS5850,2014-10-02,19,1410
CS5851,2015-03-13,24,1816
CS5852,2015-01-27,15,1034
CS5853,2014-11-28,22,1488
CS5854,2015-03-12,18,1320
CS5855,2015-02-26,21,1506
CS5856,2015-01-01,23,1518
CS5857,2015-03-05,13,993
CS5858,2015-02-12,24,1625
CS5859,2015-03-16,24,1772
CS5860,2015-01-20,19,1392
CS5861,2014-08-21,15,1102
CS5862,2015-03-07,22,1459
CS5863,2015-03-13,11,804
CS5864,2015-01-29,17,1432
CS5865,2015-02-19,29,1962
CS5866,2015-02-19,20,1396
CS5867,2015-02-01,27,1983
CS5868,2014-06-30,31,2260
CS5869,2014-11-12,15,1019
CS5870,2015-02-10,22,1544
CS5871,2015-03-16,19,1279
CS5872,2015-01-25,21,1344
CS5873,2015-02-01,21,1461
CS5874,2015-03-14,16,968
CS5875,2015-03-02,18,1190
CS5876,2014-12-21,18,1183
CS5877,2015-01-20,22,1520
CS5878,2015-03-13,12,822
CS5879,2014-11-30,25,1772
CS5880,2015-01-26,22,1350
CS5881,2015-01-21,16,1214
CS5882,2015-02-26,24,1554
CS5883,2015-03-13,19,1322
CS5884,2015-02-09,18,1320
CS5885,2015-03-04,29,1983
CS5886,2014-07-30,21,1396
CS5887,2015-01-21,17,1267
CS5888,2014-09-24,18,1248
CS5889,2015-03-11,15,993
CS5890,2015-01-14,16,1125
CS5891,2014-10-18,14,1113
CS5892,2015-02-16,18,1298
CS5893,2014-07-11,18,1190
CS5894,2015-03-09,26,1884
CS5895,2015-01-09,21,1575
CS5896,2014-10-21,15,895
CS5897,2015-02-14,25,1674
CS5898,2015-03-05,23,1541
CS5899,2015-02-20,13,833
CS5900,2015-03-15,18,1481
CS5901,2014-12-26,19,1327
CS5902,2015-01-30,13,922
CS5903,2014-10-20,13,864
CS5904,2014-11-17,14,939
CS5905,2014-09-15,22,1525
CS5906,2015-02-20,20,1434
CS5907,2015-01-13,27,1733
CS5908,2014-11-22,23,1571
CS5909,2014-11-14,17,1218
CS5910,2015-03-16,20,1712
CS5911,2015-02-04,22,1610
CS5912,2014-11-10,20,1380
CS5913,2015-02-19,20,1464
CS5914,2015-01-11,15,1151
CS5915,2015-01-23,20,1409
CS5916,2014-12-05,14,1027
CS5917,2014-10-07,18,1200
CS5918,2015-03-11,21,1421
CS5919,2014-12-15,17,1178
CS5920,2014-08-21,20,1400
CS5921,2014-08-05,19,1356
CS5922,2015-02-25,27,2008
CS5923,2014-12-18,15,1085
CS5924,2014-10-10,12,780
CS5925,2015-03-10,21,1475
CS5926,2015-02-16,15,1100
CS5927,2015-03-07,13,918
CS5928,2015-03-05,32,2087
CS5929,2015-02-06,18,1315
CS5930,2014-07-12,17,1201
CS5931,2015-02-28,19,1345
CS5932,2015-03-10,20,1361
CS5933,2015-03-11,23,1734
CS5934,2015-02-14,20,1387
CS5935,2015-02-20,18,1278
CS5936,2015-02-26,30,2199
CS5937,2015-02-27,27,1800
CS5938,2015-02-26,16,1027
CS5939,2015-02-23,17,1241
CS5940,2015-01-16,16,1103
CS5941,2015-01-11,17,1177
CS5942,2015-03-08,25,1824
CS5943,2015-02-04,24,1565
CS5944,2014-08-30,13,894
CS5945,2015-03-05,21,1561
CS5946,2015-01-03,18,1290
CS5947,2015-02-14,22,1526
CS5948,2015-01-24,16,1156
CS5949,2014-10-02,18,1406
CS5950,2015-02-11,26,1575
CS5951,2014-11-03,17,1229
CS5952,2014-11-29,18,1228
CS5953,2015-02-06,22,1460
CS5954,2014-08-29,12,943
CS5955,2015-03-14,14,923
CS5956,2015-01-31,25,1688
CS5957,2014-10-05,18,1219
CS5958,2015-02-01,15,1043
CS5959,2014-12-23,18,1358
CS5960,2015-03-09,9,598
CS5961,2015-02-28,20,1503
CS5962,2014-10-24,17,1067
CS5963,2014-12-23,17,1234
CS5964,2015-02-17,23,1539
CS5965,2015-02-22,29,1980
CS5966,2015-03-16,21,1416
CS5967,2014-11-21,20,1553
CS5968,2015-03-04,24,1837
CS5969,2015-03-06,24,1825
CS5970,2015-02-14,24,1664
CS5971,2014-08-16,24,1635
CS5972,2015-03-12,17,1207
CS5973,2014-12-09,21,1435
CS5974,2014-12-02,13,1002
CS5975,2015-03-04,17,1331
CS5976,2015-02-26,24,1623
CS5977,2015-02-13,16,1031
CS5978,2015-03-08,23,1477
CS5979,2015-03-09,23,1623
CS5980,2014-12-21,17,1082
CS5981,2015-01-23,16,1175
CS5982,2015-01-01,17,1136
CS5983,2015-01-05,17,1171
CS5984,2015-03-15,20,1523
CS5985,2015-02-02,23,1628
CS5986,2015-02-03,22,1503
CS5987,2015-02-23,10,692
CS5988,2014-10-15,22,1584
CS5989,2015-02-18,20,1464
CS5990,2015-02-06,32,2326
CS5991,2015-03-16,29,1970
CS5992,2014-10-20,17,1152
CS5993,2015-01-12,16,1164
CS5994,2014-12-22,20,1523
CS5995,2015-03-06,19,1317
CS5996,2015-03-11,21,1557
CS5997,2015-02-13,14,1033
CS5998,2014-11-02,22,1648
CS5999,2014-09-24,13,903
CS6000,2014-09-15,13,921
CS6001,2014-08-16,19,1322
CS6002,2015-02-14,19,1500
CS6003,2015-01-08,22,1457
CS6004,2014-12-20,18,1326
CS6005,2015-02-06,14,971
CS6006,2014-11-17,20,1337
CS6007,2015-01-23,16,1247
CS6008,2014-10-27,14,931
CS6009,2015-02-10,29,1945
CS6010,2014-10-27,16,1168
CS6011,2015-01-23,16,1029
CS6012,2015-03-06,20,1311
CS6013,2015-02-25,17,1326
CS6014,2015-02-20,22,1582
CS6015,2015-02-16,21,1551
CS6016,2014-12-07,19,1332
CS6017,2015-03-14,28,2109
CS6018,2015-03-12,17,1169
CS6019,2015-01-22,21,1556
CS6020,2015-02-09,23,1784
CS6021,2015-02-08,19,1350
CS6022,2015-02-22,17,1234
CS6023,2015-03-07,24,1687
CS6024,2015-03-16,25,1745
CS6025,2015-01-24,28,1815
CS6026,2014-06-18,15,1060
CS6027,2015-03-13,23,1723
CS6028,2014-07-16,19,1265
CS6029,2015-01-01,19,1204
CS6030,2015-01-09,25,1723
CS6031,2015-01-02,26,1912
CS6032,2014-08-27,11,774
CS6033,2015-01-30,21,1301
CS6034,2015-03-16,25,1660
CS6035,2015-03-01,21,1574
CS6036,2015-02-21,18,1102
CS6037,2015-03-09,29,1994
CS6038,2015-01-30,22,1662
CS6039,2015-01-30,24,1676
CS6040,2015-01-26,15,1001
CS6041,2015-02-19,22,1504
CS6042,2014-09-17,17,1158
CS6043,2015-02-14,25,1702
CS6044,2015-03-16,26,1849
CS6045,2015-03-05,17,1262
CS6046,2015-02-27,21,1476
CS6047,2015-03-11,20,1251
CS6048,2014-03-19,13,824
CS6049,2015-03-11,18,1213
CS6050,2015-03-07,11,874
CS6051,2015-02-11,13,982
CS6052,2015-03-07,18,1293
CS6053,2015-01-30,23,1651
CS6054,2015-02-07,21,1540
CS6055,2014-10-02,22,1533
CS6056,2015-03-02,22,1683
CS6057,2015-01-11,17,1161
CS6058,2015-02-01,22,1745
CS6059,2014-11-01,22,1657
CS6060,2014-10-03,19,1387
CS6061,2014-10-02,11,915
CS6062,2014-12-23,12,772
CS6063,2015-03-06,16,1169
CS6064,2014-11-23,22,1721
CS6065,2014-12-15,17,1221
CS6066,2015-01-04,26,1841
CS6067,2015-01-12,16,1151
CS6068,2014-10-18,23,1658
CS6069,2015-02-10,25,1559
CS6070,2015-02-04,19,1294
CS6071,2015-03-14,25,1679
CS6072,2015-01-04,15,1076
CS6073,2015-02-07,23,1627
CS6074,2014-11-26,18,1311
CS6075,2015-01-10,18,1168
CS6076,2015-02-17,22,1642
CS6077,2015-01-30,19,1316
CS6078,2015-02-23,19,1170
CS6079,2014-11-10,22,1526
CS6080,2015-01-25,16,1078
CS6081,2015-02-25,16,1168
CS6082,2015-03-16,21,1344
CS6083,2015-02-23,22,1359
CS6084,2015-03-01,14,997
CS6085,2015-03-07,18,1208
CS6086,2014-12-15,18,1274
CS6087,2015-01-30,23,1528
CS6088,2015-02-11,15,1039
CS6089,2015-03-15,20,1361
CS6090,2015-03-16,21,1579
CS6091,2014-12-24,16,1118
CS6092,2014-12-10,19,1393
CS6093,2014-12-20,26,1926
CS6094,2015-03-01,21,1343
CS6095,2015-02-21,19,1216
CS6096,2014-12-21,19,1386
CS6097,2014-11-07,19,1503
CS6098,2015-03-12,25,1957
CS6099,2015-03-14,24,1784
CS6100,2015-02-05,18,1264
CS6101,2015-02-02,21,1453
CS6102,2015-03-12,26,1685
CS6103,2014-12-20,25,1730
CS6104,2015-02-23,21,1383
CS6105,2015-01-19,25,1659
CS6106,2014-12-24,19,1400
CS6107,2015-01-03,17,1327
CS6108,2014-11-07,21,1348
CS6109,2014-01-30,17,1071
CS6110,2015-03-03,16,1046
CS6111,2014-05-26,21,1558
CS7112,2015-01-14,12,512
CS7113,2015-02-09,12,564
CS7114,2015-02-12,15,691
CS7115,2015-03-05,16,568
CS7116,2014-06-08,11,563
CS7117,2014-07-02,12,484
CS7118,2015-03-14,13,666
CS7119,2014-11-12,11,464
CS7120,2015-02-20,18,830
CS7121,2015-02-03,17,834
CS7122,2015-02-02,12,669
CS7123,2014-06-16,11,463
CS7124,2015-01-02,11,520
CS7125,2013-12-12,8,447
CS7126,2014-09-18,9,454
CS7127,2015-02-05,16,747
CS7128,2014-08-18,17,677
CS7129,2014-02-27,11,535
CS7130,2015-03-13,15,691
CS7131,2015-02-24,11,463
CS7132,2015-02-17,12,542
CS7133,2015-02-21,14,609
CS7134,2014-11-27,10,441
CS7135,2014-04-15,12,565
CS7136,2014-09-28,15,663
CS7137,2015-01-20,9,509
CS7138,2015-03-03,15,706
CS7139,2014-10-10,11,585
CS7140,2015-02-16,16,715
CS7141,2015-01-22,19,808
CS7142,2014-10-06,13,619
CS7143,2014-08-16,11,365
CS7144,2014-08-09,13,677
CS7145,2014-10-25,15,629
CS7146,2015-03-09,11,567
CS7147,2015-01-20,8,353
CS7148,2014-12-23,18,942
CS7149,2014-12-11,19,857
CS7150,2014-12-17,8,350
CS7151,2015-01-27,9,405
CS7152,2015-03-10,16,613
CS7153,2015-02-10,12,558
CS7154,2015-03-16,16,529
CS7155,2014-11-10,14,424
CS7156,2014-12-30,13,508
CS7157,2015-02-25,12,511
CS7158,2014-12-04,8,319
CS7159,2015-02-08,16,693
